-2.896467365156112239e+06
-5.034538940018757458e+00
1.018318705581660765e+03
5.069474757907661115e+04
2.997061162179316307e+04
2.112302671158252997e+04
1.518795333644452739e+03
3.044030523968441412e+04
4.729750545671238069e+04
1.135329617962216389e+03
4.792625458021848317e+03
-1.944555603038803156e+03
